review
"看这个评审意见，这个课题方向值得坚持吗 。收到基金的评审意见，有一个专家直接否定了课题，其他四个还好，不知道这个申请书的课题方向该不该坚持，还是换个方向申请？关于你的项目的同行评议意见如下：&lt;1具体评价意见：一、该申请项目的研究思想或方案是否具有新颖性和独特性？请详细阐述判断理由。本项目拟xxxx复合，研究xxx的协同防护机理，为xxx提供借鉴。采用xxx制备xxx已有较多的研究报道，本项目的研究思想不具有新颖性。xxx在其已结题的青年基金也有涉及。本项目的研究思想不具有新颖性。二、请评述申请项目所关注问题的科学价值以及对相关前沿领域的潜在贡献。xxxxxx，项目研究对xxx发展没有太大的科学价值。三、请评述申请人的研究基础与研... 基金申请 自然科学基金申报"""
"ABC各自分值是多少呢？ 。ABC各自分值是多少呢？ 基金申请 自然科学基金申报  小木虫 论坛"""
"基金委每次都是XX先生/女士，难道就不能每个人明确下性别？ 。大部分都是身份证号，这个程序太简单了埃 基金申请 我给基金委提意见"""
"你有没有深深的无力感 。看到评审意见后，简直像寒冬腊月被泼了盆凉水，从里到外都凉透了。心乱如麻，不知道下一步该何去何从。是按照自己的心意去做自己喜欢的实验，还是着急忙慌赶紧发表论文。明年就最后一年青基了，有泰山压顶的紧迫感。听说过一句话，精神力量越强大的人越会保持自己的节奏。现在只有深深的无力感。最近几年教学和教改花了不少心血，科研论文的确产出太少。基金里的实验方法和数学模型的确是参考的文献，还没有实际操作过，评委们火眼金睛都指出缺乏预研基矗手上有的数据和本子关系不大，但能快点发出论文。但还有要紧急建设的实验台和着急结题的项目。感觉要四分五裂了。 基金申请 经验体会"""
"如何查找某个单位今年（2020年）的基金中标项目，谢谢 。如何查找某个单位今年（2020年）的基金中标项目，谢谢 基金申请 经验体会"""
"如果面上今年未中，明年还能申请面上么？还是要等到后年才有资格申请面上？谢谢！ 。各位虫友，请问如果面上今年未中，明年还能申请面上么？还是要等到后年才有资格申请面上？啥时才能上得了台面？谢谢！ 基金申请 自然科学基金申报"""
"请各位大牛帮忙看看我的基金评审意见是怎么打的分？ 。&lt;1具体评价意见：一、该申请项目是否面向国家需求并试图解决技术瓶颈背后的基础问题？请结合应用需求详细阐述判断理由。XXXX是国家XXXXX发展计划的重要部分，XXXXX是XXXXXX的关键技术之一，其中的XXX涂层是阻止XXXXX行为的屏障。我国的XXXX工艺以XXXXX为主流方案，但是在XXXX、XXXX环境作用下XXXXX对于XXXXX的XXXX作用目前研究不足，以及有关XXX和XXXX作用后的涂层XXX性能退化的认识不足，主要机理尚待澄清，属于技术瓶颈背后的基础问题。该项目针对这个问题开展研究，将有助于澄清相关机理，改进XXXXX工艺。二、请评述申请项目所提出的科学问题与预期成果的... 基金申请 自然科学基金申报"""
"会评后的结果是怎么录入的？ 。会评的时候专家意见是写在纸上然后再由基金委工作人员录入还是说专家现场就可以在系统中录入评审结果？会不会出现专家评审结果录入错误的可能 基金申请 疑难解答"""
"【木虫快讯】优先资助的典范，实至名归：小木虫论坛基金版2020 年度大奖推荐名单！ 。xx女士/先生：鉴于目前除医学部外，大幕已落下，本小虫作如下推荐：1.漏洞大神：chhuni小虫获奖理由：成功挖掘出911漏洞，再创漏洞神话，封印大神！2.最佳小说奖：aloesnow小虫获奖理由：小说：基金开奖之后。理想与现实，光明与黑暗的激烈碰撞，引发争鸣！3.最佳神贴奖：yangranzx小虫获奖理由：神贴：傻老婆，哪里找？人间烟火气，创造了lz不回帖，短期内回帖达到85条的记录。4.最佳回帖奖：shaoyd小虫获奖理由：“一个晚上交流两次，楼主吹牛逼的成分比较大”。目前已获90赞，此时无声胜有声，道出了部分小虫力不从心的尴尬境遇！5.默默奉献奖：cnxugt小虫获奖理由：帖子：全部在此... 基金申请 基金快讯"""
"第二次申请面上得中，兑现承诺，散尽金币 。一直没有任何消息，本已做好不中隔一年慢慢选题的准备。结果17号竟然通过漏洞查到了自己的项目信息，随后18号又在系统里查到已批准，这才敢相信。所以说没有消息不一定就是坏消息，还是要尽最大努力把自己的工作做好最为重要。祝各位老师今后科研顺利！ 基金申请 祈福道贺"""
"教育部人文社科的项目，能看到评审意见么？还是只在特定时间才能看到评审意见？ 。教育部人文社科的项目，能看到评审意见么？还是只在特定时间才能看到评审意见？ 基金申请 社科基金"""
"工材口青基，请虫友们帮助分析一下打分是怎样的？ 。&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。课题主要研究XXXXXXXXX，立意新颖，通过XXXXXXX，提出XXXXXX新思路。课题创新性较强，具有较好的科学意义和应用前景，课题研究目标明确，研究内容具体，总体研究方案合理可行，项目申请人具有较好的研究基础，经费预算合理。项目对相关领域的发展能够做出较好的贡献，起到一定的引领作用。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。申请项目的研究方案从XXXXXXXX、XXXXXXX以及XXXXXXXXX等三个方面开展相关研究内容，整体思路较为合理，预计能够实现XXXXXXX... 基金申请 自然科学基金申报"""
"面上和青基共同申请的风险 。RT。本人职称是副高，34周岁。由于之前在国外学习工作，错过了国内基金申请的多次机会。目前没有主持或参与国自然的基金，想问一下我要是准备两个本子，一个投A口（青基），一个投E或者F口（面上），要是这两个本子中至少有一个把握很大，这种操作会影响我中的概率麽？POT:不喜勿喷啊 基金申请 自然科学基金申报"""
"寻求2018年和2019年国家自然科学基金资助项目清单 。大家好！哪位大神有2018年和2019年国家自然科学基金资助项目清单，给我发一下，谢谢！邮箱'172851140qq.com' 基金申请 基金快讯"""
"第四年申请青年基金中标，散金 。第四年申请青年基金中标，散金 基金申请 经验体会  小木虫 论坛"""
"基金中了，来还愿，散尽所有金币！谢谢论坛好友提供的帮助与支持！ 。如题，谢谢大家！青基如愿获批！散尽金币！ 基金申请 祈福道贺"""
"这是要等医学部的出来才一起能查询吗？ 。查不到都哪些人中标啊 基金申请 其他"""
"大家收到国家基金申请与撰写讲座通知吗？这两天连续收到几封邮件，真是讨厌。 。大家收到国家基金申请与撰写讲座通知吗？这两天连续收到几封邮件，真是讨厌。 基金申请 其他  小木虫 论坛"""
"副高限项问题 。指南说高级职称申请/主持和主要参与项目限2项。对于副高，是不是参与的项目也要计算在内？ 基金申请 自然科学基金申报"""
"基金未中，怀疑人生！ 。同样是及格线，往往需要付出更多，说实话，真有点反感！ 基金申请 疑难解答"""
"2021年福建省社科 。据某高校社科处消息，名单现已在内部公示，本部中标老师已经通知了。社科联会在本月28号发榜。有来自胡建的友吗？ 基金申请 社科基金"""
"请问，国自然这种意见上会了吗？ 。您好，您申请的科学基金项目，已经科学部初审、同行专家评议和学科评审组评审。由于科学基金实行竞争机制、择优支持，在有限的经费条件下，资助项目只能优中选优；或者因项目本身原因，在某些方面尚有不足，今年未能给予资助。为了使科学基金评审工作更加客观、公正、透明，加强同行之间的交流，我们把同行评议意见全文反馈，该意见仅供您参考。 基金申请 自然科学基金申报"""
"博后基金网站进不去 。进不去，据说在进行安全维护，但换了IP地址也进不去。有出现同样问题的吗？ 基金申请 博后基金"""
"请教各位老师，省内的奖项，有必要申请吗？ 。本人是副教授，所发表文章署名第一作者，还有学生是共一，大老板是通讯作者。现在有个省内奖项，我想申请，如果能上的话对我明年评职称也许能加点分，毕竟今年面上没中，简历不好看。但大老板不同意，觉得这个奖的档次较低，如果申请上的话，会影响以后报名更高级别的奖项。我也不懂，请问各位真是这样的吗？如果我个人申请的话，主要完成人肯定也要填写老板，所以还是要经得他同意，苦恼。。 基金申请 疑难解答"""
"2020青年项目任务书填写 。请问下2020青基自然项目任务书填写，附件需要上传什么吗？还有参与人员也没有看到在哪填写，需要填写吗？ 基金申请 自然科学基金申报"""
"毕业6年，基金终于中啦！终于有机会散金币啦！ 。跟家人同时中！同庆！愿越来越顺！ 基金申请 祈福道贺"""
"评审人是闭着眼睛写评语的嘛？ 。评审人估计比较擅长A方法，目前A方法也很流行，评语说我应该采用A方法。可是我在本子中已经论证了A方法的缺陷，不适合自己的项目。评审人估计是压根儿没看本子，闭着眼睛写的评语。诅咒一星期，待我心情平复，再收回。 基金申请 自然科学基金申报"""
"地学部，大家收到评审意见了吗 。地学部，大家收到评审意见了吗，我的邮箱里面还有系统里面到现在都没有啊 基金申请 自然科学基金申报"""
"第二次申报青基，中了，开心 。第二次申报青基，中了，开心 基金申请 祈福道贺  小木虫 论坛"""
"基金的评审意见里这么写和上会与否有没有对应？ 。您好，您申请的自然科学基金项目，经过同行专家函审和学科评审组评审，最终未获资助。由于科学基金实行竞争机制、择优支持，在有限的经费条件下，资助项目只能优中选优，有些项目虽然函评意见较好但在会评投票时未获半数以上支持或是合作对方没有获得较好的成绩，也未能获得资助，十分遗憾。为了使科学基金评审工作更加透明，我们把函评意见全文反馈给您，供您参考，可能有些用词不太妥当或语气不太合适，请您谅解！同时，由于项目申请量大、评审时间紧，难免有些函评意见会比较含蓄或简单。如果您能从中获得有用信息，也许对今后的申请有所帮助。感谢您对科学基金的一贯支持，欢迎继续申请，祝您早日成功！ 基金申请 自然科学基金申报"""
"面上申请两年没中的体会 。地学部，去年第一次申请面上项目，因评审意见普遍较好（也许有烟雾弹），所以今年没换题目，根据去年的意见做了些修改，总体内容没怎么变。刚刚收到了评审意见，令人大跌眼镜，好的说特别好，差的说有明显漏洞（可能是竞争对手或小同行），强烈的挫败感。我的感受是今年函评专家遴选似乎变化很大，基本没有返回到去年的专家手里。自去年起，我同时也评审一些面上和青年项目，今年收到的本子完全和去年的不同，口子也变了。另外就是今年起限2项，2019年之前参与的不算，加上疫情影响，面上申请者变多又变强了，竞争激烈了，今后会越来越难了。单位申请教授必须要主持面上项目（或比面上更牛的项目）。其他的如文章、教学都超出了要求，而且在... 基金申请 经验体会"""
"青年基金三个同意资助，但最后是不予资助 。今年申请的青年基金，没有提实质性意见，给的意见也很正面，第一个是研究方案较好，项目较为可行，第二个建议优先资助，第三个也是建议资助，但最后结果是不予资助， 基金申请 自然科学基金申报"""
"为自己申报的人才项目祈福一下，谢谢大家。回帖就送3个金币！！ 。为这个人才项目努力很久了，一直很焦虑，结果不出感觉啥都干不下去。散点金币为这个项目祈福一下，希望能成功。金币实在不多，聊表谢意，谢谢大家，祝大家科研顺利。如果中了，再散金币1000。谢谢谢谢。 基金申请 祈福道贺"""
"基金中了，开心了一个周末，明天开始重新投入工作 。今年几乎是最后一次机会申请，明年那个时间有点尴尬，好在第一次就中了，感谢大家提供的各种信息。本来早期科研成果还不错，现在比起同龄人有点落伍了，各种因素，主要是被我自己zuo出来的，有时候有点忧伤，但一切向前看，我相信，我一定能再起。一个人在国外访学，半夜起来开手机，收到邮件通知，很开心。周末自己开心就两天，然后，明天继续投入科研中了，成绩属于过去，未来还要奋斗。[Lasteditedby流风007on2020-9-26at02:42] 基金申请 经验体会"""
"青基经费比例 。评审意见中，告诉我经费预算务必参照科学基金经费管理办法执行，尤其注意劳务费、管理费、仪器费、国际合作与交流费等的比例要求，按要求有的内容需在正文中做出详细说明，不符合要求的经费将予以缓拨。想问一下大咖们，青基已中，要求填写这个劳务费和差旅国际交流的经费比例应该是多少合适？现在有具体要求么 基金申请 其他"""
"求中地基 。医学口的地基有消息了吗？还是评审中，不知道还有没有可能有一点点希望 基金申请 自然科学基金申报"""
"这个方向的评审还是与10年前一样吗？ 。看见一个贴子'http://muchong.com/t-2274400-1'，关于农业信息学方向的基金评审，没有关系的申请人是不是就通不过评审？ 基金申请 自然科学基金申报"""
"求教各位大佬帮忙分析一下评审意见 。小白第一次申青基挂掉，零经验，请教如何提高本子质量，工材口&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。项目针对***进行研究。研究其***机理，研究***适用范围，提出的研究内容明确，采用的技术路线合理。该项目在***研究上是有一些新意，但其方法在其它邻域应用是较为普遍的，其创新性不宜提的太高。申请人提出需研究的科学问题过多，应该真正从机理/原理方法提出科学问题。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。申请人对***有深入的理解，研究基础较好，科研能力较好。提出的技术方案可行。三、其他建议申请人提出需研究的科学问题... 基金申请 疑难解答"""
"求助大佬，这意见，咋修改。。下年该换口还是换选题重写。 。青基，投的A口，是博士老板所在的口，我写的内容相关方向在A口属于擦边，但往年也有类似课题获批。我怀疑专家不熟悉相关内容，意见如下，该怎么改？下年换口投？还是换符合A口的选题重写？&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。项目力图通过XXX，揭示XXX；为解决XXX理论基础与技术措施。项目研究目标明确，拟解决的关键问题具有科学研究价值。1.应用XXX，分析XXX，对XXXX具有理论指导意义；2.应用XXX，研究XXX，对揭示XXX具有实际应用价值。预期研究成果对完善XXX具有潜在影响。二、请结合申请项目的研究方案与申请人的研究基础评述项目... 基金申请 自然科学基金申报"""
"企业联基未中，期待JJW有天能公开透明，少?BM谈公平正义 。我见过，经费预算小项超禁止上限30%的都中了。不是圈子里的人，认真写，真没用。公平正义只是做做样子，你要敢抢他们的肉，他们就要你的命！ 基金申请 经验体会"""
"医学部面青地什么时候出结果？ 。医学部面青地什么时候出结果？ 基金申请 基金快讯  小木虫 论坛"""
"国基应实行9人评分制，去最高分可能的人情评分，去最低分可能恶意评分 。1）9人避免评审结论采样误差。2）去最高分避免人情评分奇高3）去最低分避免恶意打压不负责的奇低分4）二审仅审核，不再打分。5）通过不同部分的分值合理设置，有效避免四唯，突出创新性。 基金申请 自然科学基金申报"""
"没中过青年，今年搞定面上。 。是不是霸气外漏~~~~~~~~~[Lasteditedbyyjm456987on2020-9-24at20:45] 基金申请 自然科学基金申报"""
"希望给与更多的研究者机会？？？？？ 。今年第一次申请面上，挂了我非常的意外，因为对自己的本子很有信心但是今天看到意见，五个里面四个评价很好，但是第一个评价很不好，没有认真看本子胡说八道就算了，最后来一句“申请者目前正在承担与申项项目相近的国家自然科学基金项目，希望给与更多的研究者机会”，我看到这句话的内心是无数个mmp这位专家，申请书里面我是写了在研项目，但是你麻烦看清楚啊，我今年2020年青年项目结题，我这是申请的2021年的面上啊~~我也不复审了，没有任何意义，有的专家还是提出了很好的建议，算了，明年再来 基金申请 基金快讯"""
"请大家帮忙看看评审意见，1个负面4个正面，没上会 。&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。XXX分析的相关研究较多，大多是基于XXX仿真，而本项目未解释清楚为何研究思路“高效”，因此，还需进一步解释，将项目创新性进一步凝练。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。该项目的研究方案基本合理，但仍属于常规仿真方法，创新性稍欠。申请人的研究基础尚可，但相对申请书中的预期指标还有可提高的空间。三、其他建议&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。本项目针对XXX导致的XXX问题，开展XXX研究，综合XXX等方法... 基金申请 疑难解答"""
"67批博士后科学基金的经费还没到校，什么水平？ 。坐标深圳，学校去年刚申请到流动站。看别的学校都快到了两个月了，我们学校财务还说没收到这笔钱，服了。 基金申请 博后基金"""
"医学部评审专家公示了 。医学部评审专家公示了 基金申请 基金快讯  小木虫 论坛"""
"大家帮忙看看青年基金的评语 。这是今年的评语，全是好话，没有一点建议，请大家帮忙看看大概是ABC的哪一个等级，多谢！&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。该研究针对****这一重要转录因子，从体内外试验探究****，筛选靶向*****。总体研究思路清晰，具有一定的创新性，论据充分，目标明确，技术路线和研究方案合理可行，前期有较好的研究工作基础，且发表了多篇论文成果。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。三、其他建议&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。项目以***为切入点，以... 基金申请 疑难解答"""
"今天还没收到国基金评审意见，状态还是评审中，怎么回事？ 。今天还没收到国基金评审意见，状态还是评审中，怎么回事？ 基金申请 基金快讯"""
"E05面上的项目计划书还没下发么？ 。E05面上的项目计划书还没下发么？学校让提交计划书，系统还卡在已批准，没有看到计划书埃 基金申请 自然科学基金申报"""
"有国家社科基金后期资助和优秀博士论文出版的消息么？ 。后期资助立项率有多少啊？优秀博士论文是刚出的政策，每个学科怎么评呢？ 基金申请 社科基金"""
"基金没中，心里难受，倾述一下 。今天早上收到基金委的评审意见邮件，工材口的一共三个评审专家。感觉意见对本子的提升作用不大，都是一些大面上的说法。第三个专家直接从头到尾，把各个标题给复制了一下，研究背景空泛，研究意义小，研究方案不好，研究目标没意义，创新性低，研究基础薄弱，平台差。。。没有针对本子具体内容的意见。我自己投过文章，也作为匿名审稿人审过十篇左右的SCI，看到这样的意见感觉就像是这个方向他不喜欢，连看都没怎么看。本子准备了好长时间，老婆陪着我顺思路、改文本就改了不下四次，自己的本子写的可能不好，但是看到这样被批的一无是处心里还是挺难受的。哎，明年再接再厉吧 基金申请 经验体会"""
"明知道已然没有希望，却还在小木虫里晃晃! 。明知道已然没有希望，却还在小木虫里晃晃! 基金申请 其他  小木虫 论坛"""
"评审意见如何看出是否上会，谢谢 。您好，您申请的自然科学基金项目，已经科学部初审、专家评议等评审程序。由于科学基金实行竞争机制、择优支持，在经费有限的条件下，资助项目只能优中选优。或者因项目本身原因，在某些方面尚有不足，可能在通讯评审中没有得到专家的充分认可；或者因经费名额有限，在会议评审中未能够获得超过半数的专家支持。非常遗憾，您今年申请的项目未能获得资助。影响最终评审结果的因素比较多，因此通讯评审意见仅供您参考，请您借鉴同行评议中的有益建议，以便您今后修改与改进。感谢您对自然科学基金的关注与支持！为了使科学基金评审工作更加客观、公正、透明，加强同行之间的交流，我们把同行评议意见全文反馈，该意见仅供您参考。请教这是否可以判断... 基金申请 经验体会"""
"青基首战告捷 。首次申请青基，幸运得中，要努力了！ 基金申请 经验体会"""
"第二次申请基金中了，散金 。兑现去年的承诺赞人品～ 基金申请 自然科学基金申报"""
"小说：基金开奖之后（后记） 。首先感谢广大虫虫的支持！各位的鼓励，赞扬和商榷，建议，我都认识阅读了，这里和大家交流下这篇小说想表达的含义。我们生活的现实，是一个客观的存在，也是一个主观的认知，这篇小说中的老张，领导，并不是某一个真实人物的画像，但相信很多人可以从中能看到可以引起共鸣的影子，这些影子是真实存在人物的投射，他们就在我们身边，甚至就是我们自己的某个时刻，领导和老张，在结尾时彻底分裂，老张趋向发扬内心的光明，领导继续在欲望中前进，领导的价值论和老张的内心光明论是文中两种对立的价值观，价值论要求人迎合买主去塑造自己，光明论要求人发掘内心的善去改变世界，从世俗的经验看，领导奉行的价值论是大多数人本能的趋向，所谓人不为己... 基金申请 经验体会"""
"青基计划书调整咨询 。青基过后，我看目前正在让上传电子计划书，请问能否调整预算，我想把设备费删了。其他部分比例也不知道该咋调。 基金申请 自然科学基金申报"""
"第二次申报青基，中了，开心 。小小的天有大大的梦想 基金申请 祈福道贺"""
"如何查询别人的基金今年是否成功申请？ 。如何查询别人的基金今年是否成功申请？ 基金申请 经验体会  小木虫 论坛"""
"没收到国自科青年项目的评审意见邮件 。国青挂了，信息学部，到现在还没收到国自科青年项目的评审意见邮件，211学校，有和我一样情况的同仁吗？ 基金申请 自然科学基金申报"""
"我们常常会因为一个细节而被打动！ 。刚才，看到有小虫说，可以对评审意见提建议，我复又打开邮件看了下report。看到一个细节，有点忍俊不禁，想笑！那个专家，似很认真，用了一个？意思是说，你确定这样能行？我当然知道这样设计有缺陷，但是啊，大哥（姐），像你说的那样，几乎实现不了。我也只能求其次了！我们常常会因为一个细节而打动。我今天因为一个问号而被打动，感动于大佬的认真与可爱！ 基金申请 经验体会"""
"基金中了，散点金币 。RT，散点金币。感恩家人，恩师，好友。还需好好努力加油。 基金申请 其他"""
"祈福，希望国青能中！ 。这几天在小木虫里一个一个捡的金币，希望带来好运 基金申请 祈福道贺"""
"帖子的标签问题 。为什么社科里这么多自然科学基金？标签完全失效了 基金申请 社科基金"""
"地区基金 。医学口的，科教处说系统进不去，可我这边登录系统很顺畅，不知道是怎么回事 基金申请 自然科学基金申报"""
"中了面上，刚收到评审意见，没有ABC 。今天中午刚收到的意见，所有专家都没说给a和给b，但是中了，也不知谁是a谁是b关于你的项目的同行评议意见如下：&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。该项目拟针对******开展研究，选题难度大，立意较为前沿，具有重要的理论意义和科学价值。项目试图突破******本构关系建立、******准则建立等几项共性科学问题，具有较强创新性。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。申请者具有较好的******方面的研究背景或经历，所在单位已具备较为全面的******性能的测试手段，研究方案较为系统、技术路线清晰，因此认为该... 基金申请 自然科学基金申报"""
"基金开奖之后（6）大结局之大结局 。声明：对群主aloesnow结局不满，重新改动，文笔肯定不如原作者，谅解。前情回顾：老张似有顿悟，不再打算去援藏，只想把基金申请书里写的，老老实实做下去，同时，陪陪家人。傍晚的斜阳把媳妇和老张身影投在地上，奇了怪了，身影虽歪歪曲曲，但脑袋竟也冲着行政楼去了，把脚和脑袋连线起来延长竟直达校长办公室的窗户。第二日，院办公室的小道消息传过来，今年竟然真的没有援藏报名。奇了怪了，领导告诉老张很多人争的报名呢，咋跟领导说的不一样呢。老张打通了院办公室小李的电话，说这小李，老张倒也和他颇有渊源，当年小李升副高，差两篇文章，脱离了科研这么久，硬是凑不齐，老张倒也心善，让自己研究生写的文章挂了小李两个通讯，使... 基金申请 自然科学基金申报"""
"这青年基金的评审意见（感觉第一个人有点不负责，没有达到评审人该有的素质和资质） 。为了使科学基金评审工作更加客观、公正、透明，加强同行之间的交流，我们把同行评议意见全文反馈，该意见仅供您参考。关于你的项目的同行评议意见如下：&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。针对*****，实现****提升。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。申请人研究计划和思路比较清楚，经费预算合理。但该方向研究基础一般。三、其他建议不建议资助&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。作为****较低等原因无法应用。申请者提出****，从而*****目的。... 基金申请 我给基金委提意见"""
"请问各位牛人，评语是什么等级 。关于你的项目的同行评议意见如下：&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。本项目所提出的基于。。。，针对的是当前。。。。。的瓶颈问题，项目拟对其制备方法和形成机理进行研究，具有一定的创新性，研究结果有望为。。。。。的保护提供参考。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。申请人。。。。。。。具有较好的工作基础，所提出的研究方案基本合理，具有可行性。三、其他建议无。&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。本项目提出采用一些技术和方案优化。。。。。。。中，对于... 基金申请 疑难解答"""
"信息四处4几个评审人 。信息四处4几个评审人 基金申请 自然科学基金申报  小木虫 论坛"""
"不是说中标了，散金超过100，小木虫会赞助同等数量的金币吗？ 。RT，哪位虫友知道什么时候到账？ 基金申请 祈福道贺"""
"知道很差，大家帮忙看看结果是啥？BCC,ACB? 。关于你的项目的同行评议意见如下：&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。该项目针对***方法，通过***，其立意新颖，有较重要的科学研究价值，对于***具有较为重要的意义。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。总体研究方案合理，技术路线可行性好，同时结合申请人前期在***领域的工作积累，该项目能够顺利实施并按质按量完成研究内容。三、其他建议（1）年度研究计划较为宽泛，建议进一步细化。&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。项目拟采用***，拟采用**... 基金申请 疑难解答"""
"医学部专家公示了 。医学部专家公示了 基金申请 基金快讯"""
"被一个专家拍砖拍死了 好惨 。收到基金委的意见，2A2B1C，没上会好惨。两个优先资助，两个建议资助。然后中间来了个大专家，上去框框两砖头，说做的不好，研究没意义，文章发的还行，但是非主流，团队两个高级说团队不行，说我不是博导，团队能看？我擦，这是哪里请来的大神，非要为黑而黑吗？ 基金申请 经验体会"""
"请版主帮忙删除此贴吧 。请版主删掉主贴，谢谢~! 基金申请 自然科学基金申报"""
"请大家帮忙看看，完全不知道怎么改的意见。 。请大家帮忙看看意见，感觉可能评审人打分较低，但看意见也不好改。工材口。关于你的项目的同行评议意见如下：1.具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。本项目研究*********，研发基于*********方法，研究**********，建立***********，实现*********，具有一定的创新性。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。项目通过*********分析，建立**********，实现***********，项目各部分研究内容、研究方案阐述较详细。申请者已经积累了相关的***方法及机理的知识，具有较好的... 基金申请 自然科学基金申报"""
"新手一枚，求助大佬，提提意见，咋修改提高呢。。 。&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。-----------。研究工作有重要的科学价值，研究方案合理可行，申请人有很好的工作基础，建议给与支持。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。三、其他建议&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。----------.这一想法应该说是项目的特点，略有理论探讨价值。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。从申请材料看，申请人在该领域做了几年的研究，并取得初步研究成果，但还应进一步提高研究基... 基金申请 自然科学基金申报"""
"为什么工材E07一直不出评审意见？？？ 。为什么一直没收到？网站还一直在评审中？？？ 基金申请 自然科学基金申报"""
"医学部，心电图乱跳，为什么？ 。我的kyzy北京匿名阅读，9月6日3次，11日19次，15日4次，16日1次，21日4次。没上会，可为什么乱跳、捉弄人？另外，今年没有收到kyzy的基金推荐邮件。医学部，最近3个月有收到kyzy基金推荐的虫友么？似乎，kyzy都没有推送？ 基金申请 自然科学基金申报"""
"刚刚收到意见又难受了好久，该怎么办呢 。本来都缓过劲儿了，刚收到邮件点开看看又难受了，应该是没上会吧，需不需要换个题目，希望大家给点建议，谢谢，附意见：女士/先生：您好，您申请的自然科学基金项目，已经科学部初审、专家评议等评审程序。由于科学基金实行竞争机制、择优支持，在经费有限的条件下，资助项目只能优中选优。或者因项目本身原因，在某些方面尚有不足，可能在通讯评审中没有得到专家的充分认可；或者因经费名额有限，在会议评审中未能够获得超过半数的专家支持。非常遗憾，您今年申请的项目未能获得资助。感谢您对自然科学基金的关注与支持！??为了使科学基金评审工作更加客观、公正、透明，加强同行之间的交流，我们把同行评议意见全文反馈，该意见仅供您参考。... 基金申请 自然科学基金申报"""
"2020年度医学科学领域专业评审组组成名单 。'http://health.nsfc.gov.cn/views/nrxq.html?articleid=1056' 基金申请 基金快讯"""
"各位朋友 帮忙看看意见 。各位，可否帮忙看看几A几B几C？————————————————————————————————————————关于你的项目的同行评议意见如下：&lt;1具体评价意见：一、该申请项目是否面向国家需求并试图解决技术瓶颈背后的基础问题？请结合应用需求详细阐述判断理由。*******是学术界和工业界密切关注的热点问题，也是主要难题之一。*******的研究有显著的学术价值和工程应用价值。二、请评述申请项目所提出的科学问题与预期成果的科学价值。本项目以******响应特性和机理。该研究具有较高的学术性，并有望取得一些新的成果。三、请评述申请人的研究基础及研究方案的创新性和可行性。申请人具有良好的科研基... 基金申请 自然科学基金申报"""
"还有没有还在“评审中”状态的同志们？ 。还有没有还在“评审中”状态的同志们？非医学，错过了18号的放榜，之后一直是这个状态。急！！！ 基金申请 自然科学基金申报"""
"评审意见很好 还是挂了… 。如题，5份评审，2个优先资助，2份意见全是各种肯定，1份说“其科学问题具有重要的学术价值，但不属于学科领域交叉的共性问题”，但也肯定“创新性好、可行性好、基础好，有望取得较好研究成果”。然而，三无人员，是否上会都未知。 基金申请 自然科学基金申报"""
